filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,rms,cqt1,cqt2,cqt3,cqt4,cqt5,cqt6,cqt7,cqt8,cqt9,cqt10,cqt11,cqt12,cqt13,cqt14,cqt15,cqt16,cqt17,cqt18,cqt19,cqt20,cqt21,cqt22,cqt23,cqt24,cqt25,cqt26,cqt27,cqt28,cqt29,cqt30,cqt31,cqt32,cqt33,cqt34,cqt35,cqt36,cqt37,cqt38,cqt39,cqt40,cqt41,cqt42,cqt43,cqt44,cqt45,cqt46,cqt47,cqt48,cqt49,cqt50,cqt51,cqt52,cqt53,cqt54,cqt55,cqt56,cqt57,cqt58,cqt59,cqt60,label
../data/DWT/MR/New_MR_013.wav,-192.7898712158203,106.3479232788086,-79.2403564453125,-52.29163360595703,-20.98105812072754,-11.934468269348145,-13.260793685913086,-17.717670440673828,-23.114974975585938,-12.42041015625,-7.431351661682129,-8.409997940063477,-6.052027225494385,-3.7257513999938965,-1.9768587350845337,-1.4783446788787842,-0.8535721898078918,-2.0242905616760254,-1.6926120519638062,-0.2704419195652008,-1.7785332202911377,-1.2590539455413818,-1.1120061874389648,-1.4654523134231567,-0.6655040979385376,1.7106304168701172,0.06603343784809113,-0.31465059518814087,1.8032381534576416,-0.5546360611915588,-0.27241745591163635,0.48429974913597107,-1.1433799266815186,0.22233128547668457,-1.769627332687378,-0.9166285395622253,3.324028730392456,-1.030501127243042,-5.216308116912842,-2.377683162689209,0.03729470819234848,0.001051071798428893,0.0011884775012731552,0.0010062877554446459,0.0010200915858149529,0.001692995778284967,0.0017622439190745354,0.0019640366081148386,0.0017630165675655007,0.001558077521622181,0.002217416651546955,0.002235530875623226,0.002032369375228882,0.0020535136573016644,0.0029070053715258837,0.0032755695283412933,0.0030696045141667128,0.0025561985094100237,0.002983198734000325,0.003492438467219472,0.0036167714279145002,0.003158802166581154,0.003654839936643839,0.004795159213244915,0.004397962242364883,0.004473949782550335,0.006060396786779165,0.007881986908614635,0.009559031575918198,0.012618768028914928,0.014673714525997639,0.01639990322291851,0.015993062406778336,0.014073379337787628,0.013790267519652843,0.013814757578074932,0.016457676887512207,0.023465201258659363,0.0291275717318058,0.034635115414857864,0.03828583285212517,0.026649370789527893,0.030959900468587875,0.026236072182655334,0.027399688959121704,0.019539725035429,0.018011702224612236,0.01733436807990074,0.01756700687110424,0.025784507393836975,0.030620504170656204,0.02250690385699272,0.03487912565469742,0.059228330850601196,0.0708710104227066,0.10234828293323517,0.10370995104312897,0.09394688159227371,0.10079658031463623,0.11417887359857559,0.0913306474685669,MR
../data/DWT/MR/New_MR_174.wav,-162.75070190429688,38.2984619140625,-102.14407348632812,-49.1488151550293,-43.73766326904297,-34.205257415771484,-9.032405853271484,-8.14606761932373,-7.09735631942749,-4.697388172149658,5.170279502868652,5.038926124572754,8.011239051818848,0.1854473203420639,-0.6400381922721863,3.814253568649292,-2.066119909286499,1.4057265520095825,-0.8723697662353516,0.16406768560409546,2.0934665203094482,-2.522500514984131,0.7076775431632996,-3.754573345184326,-3.0542280673980713,6.128201961517334,-4.06156587600708,0.9362270832061768,1.216755986213684,0.9863861799240112,-2.623347043991089,-3.366349935531616,-1.5077048540115356,-2.4614248275756836,-3.4985692501068115,-5.222603797912598,-0.3794816732406616,0.9699687957763672,-1.9920330047607422,-2.272103786468506,0.03503274545073509,0.0005828046123497188,0.0009390553459525108,0.0009558449382893741,0.0009051711531355977,0.0011773627484217286,0.0010482191573828459,0.001653822953812778,0.0013389200903475285,0.0015093896072357893,0.0010523356031626463,0.000754048814997077,0.0010345210321247578,0.0013410565443336964,0.0015113032422959805,0.0012591761769726872,0.001137969084084034,0.0012854889500886202,0.0014691695105284452,0.0013626829022541642,0.0013905448140576482,0.001573761459439993,0.001184379681944847,0.0007860350306145847,0.0009776297956705093,0.0011617684504017234,0.0013873274438083172,0.0010889089899137616,0.0009672569576650858,0.0014659890439361334,0.0016134836478158832,0.0014589936472475529,0.0023016768973320723,0.0033899086993187666,0.00417006341740489,0.005089917220175266,0.00628351466730237,0.0054293605498969555,0.004037469159811735,0.009350365027785301,0.017117640003561974,0.024457406252622604,0.029041744768619537,0.03489021211862564,0.040650561451911926,0.05426119640469551,0.06280569732189178,0.07937866449356079,0.0913800299167633,0.09497355669736862,0.09108015894889832,0.08194024115800858,0.06948383152484894,0.06022581085562706,0.06502752006053925,0.07390458881855011,0.0727894976735115,0.07329319417476654,0.07219117134809494,0.06400034576654434,0.05001924932003021,MR
../data/DWT/MR/New_MR_182.wav,-160.68174743652344,36.74794387817383,-102.48112487792969,-45.316436767578125,-46.576751708984375,-34.581539154052734,-11.903316497802734,-8.51513957977295,-9.945545196533203,-3.8567144870758057,2.780451774597168,7.68080997467041,3.6537234783172607,0.2427624613046646,-2.8075637817382812,3.622032642364502,-1.9524201154708862,-1.6317026615142822,-1.148034930229187,-1.7066218852996826,2.236821413040161,-2.7908880710601807,-1.825890064239502,-5.765633583068848,-2.430284261703491,2.1884424686431885,-4.863837242126465,0.9246901273727417,-1.2891268730163574,1.6523011922836304,-5.124174118041992,-2.3382718563079834,-2.784012794494629,-1.4783358573913574,-5.255831241607666,-2.981769561767578,-0.5729573965072632,0.3872782588005066,-3.5944290161132812,-0.33948931097984314,0.03332897648215294,0.0006173227448016405,0.000622447463683784,0.000726971949916333,0.0007211627089418471,0.0006445615435950458,0.00045775590115226805,0.00037804999738000333,0.00047974236076697707,0.000439100171206519,0.000725222344044596,0.0010805896017700434,0.0012749534798786044,0.0014419188955798745,0.0013890690170228481,0.0012540535535663366,0.0012800651602447033,0.0014804912498220801,0.0017280554166063666,0.0015563047491014004,0.0016170362941920757,0.001743582426570356,0.0014858365757390857,0.0010854320134967566,0.0010931650176644325,0.00109517527744174,0.0011496673105284572,0.0014640772715210915,0.0016790805384516716,0.001499323407188058,0.0013989967992529273,0.0015880003338679671,0.002387360669672489,0.003409904893487692,0.0042987060733139515,0.004690128844231367,0.004793211352080107,0.004898973274976015,0.005739924497902393,0.008323820307850838,0.011262122541666031,0.012872261926531792,0.015622301027178764,0.0178019180893898,0.028104731813073158,0.042976267635822296,0.06617289781570435,0.08764435350894928,0.08763641864061356,0.08749976754188538,0.09283507615327835,0.06709682941436768,0.06499457359313965,0.06918682157993317,0.05436079204082489,0.09350419789552689,0.08514665067195892,0.0833701342344284,0.08829190582036972,0.0639558881521225,0.048358235508203506,MR
../data/DWT/MR/New_MR_005.wav,-203.24742126464844,121.1483383178711,-52.89727783203125,-43.8226318359375,-24.808895111083984,-23.71161460876465,-23.98708724975586,-18.385974884033203,-17.864765167236328,-16.505752563476562,-8.343961715698242,-4.399505615234375,-5.225584506988525,-1.148267149925232,-1.78323233127594,0.012188400141894817,0.5368562936782837,-1.8425312042236328,-2.452904224395752,-2.7861807346343994,-3.226282835006714,-4.6096038818359375,-1.6148681640625,1.3994108438491821,-2.7344398498535156,-1.8411999940872192,-3.751638650894165,-0.7551420331001282,-0.0277970340102911,0.8554254770278931,-1.8877912759780884,1.1312321424484253,-0.6024119257926941,-2.621041774749756,-3.093945264816284,-3.932661533355713,-0.01787550188601017,0.15946947038173676,-0.4803335964679718,-3.058084011077881,0.027214854955673218,0.0013797994470223784,0.0020034199114888906,0.0016339533030986786,0.001176410005427897,0.0021505316253751516,0.002080662874504924,0.0019275146769359708,0.0024755639024078846,0.0030588798690587282,0.004016363061964512,0.003298478899523616,0.002467324258759618,0.002961298916488886,0.0040040514431893826,0.0035777075681835413,0.0026454126928001642,0.00400677090510726,0.00535048870369792,0.0067116497084498405,0.006003768183290958,0.004213012754917145,0.005171820521354675,0.006006875541061163,0.007952825166285038,0.007392534054815769,0.008417300879955292,0.01150704175233841,0.013724897988140583,0.012929914519190788,0.01221952773630619,0.016244564205408096,0.023373832926154137,0.029332922771573067,0.03195551782846451,0.03269341588020325,0.030058899894356728,0.0406990610063076,0.06471428275108337,0.08019279688596725,0.09837578982114792,0.10730402171611786,0.10572239011526108,0.09444383531808853,0.09960364550352097,0.0873785987496376,0.07052861899137497,0.0837654322385788,0.08724470436573029,0.0706910490989685,0.050697557628154755,0.06014566868543625,0.08340179175138474,0.07612752169370651,0.07081830501556396,0.04366736486554146,0.04042593389749527,0.045460086315870285,0.0506896935403347,0.04301103577017784,0.03951786085963249,MR
../data/DWT/MR/New_MR_067.wav,-164.09120178222656,39.444210052490234,-103.66346740722656,-42.972965240478516,-47.98472213745117,-30.34856414794922,-12.164344787597656,-3.7343130111694336,-7.506288528442383,-4.037240505218506,1.545475721359253,7.611323833465576,9.406803131103516,-0.2835506796836853,-2.3225314617156982,3.798654317855835,-2.381103038787842,-1.1628904342651367,-0.46497780084609985,-2.5126614570617676,0.6747110486030579,-3.5756280422210693,-0.3521992862224579,-9.012574195861816,-3.776301383972168,3.606934070587158,-5.777225971221924,0.13225379586219788,0.29121196269989014,1.2559659481048584,-4.05629301071167,-0.5610478520393372,-0.030646085739135742,-0.755794882774353,-2.8381175994873047,-1.1385550498962402,1.5681015253067017,2.6382522583007812,1.0977667570114136,-0.30529895424842834,0.03430009260773659,0.0008209844236262143,0.0009719048393890262,0.0009650574647821486,0.001035322085954249,0.0010594523046165705,0.0006211089203134179,0.000579599232878536,0.0007093333406373858,0.0008979795966297388,0.0008915347279980779,0.0009121830807998776,0.0009509099181741476,0.0011608400382101536,0.0012272680178284645,0.001282871002331376,0.000934264506213367,0.001405110815539956,0.0018355412175878882,0.0015092887915670872,0.0011660245945677161,0.0013694141525775194,0.0014806977706030011,0.0017043580301105976,0.001999995904043317,0.0021107925567775965,0.0019227218581363559,0.002019282430410385,0.0018579489551484585,0.0014815564500167966,0.0009873905219137669,0.0012148908572271466,0.0015994097338989377,0.0022824849002063274,0.0030769628938287497,0.004181461408734322,0.005090690683573484,0.0045259385369718075,0.005570635199546814,0.0070127323269844055,0.01198149099946022,0.017585955560207367,0.02148793265223503,0.025901006534695625,0.034945134073495865,0.04770829156041145,0.05720071494579315,0.07199752330780029,0.0803719162940979,0.0886649489402771,0.08524420112371445,0.06948214024305344,0.058249279856681824,0.062006041407585144,0.05784827470779419,0.06339461356401443,0.09094592183828354,0.07484583556652069,0.07036402076482773,0.05631573870778084,0.04595743119716644,MR
../data/DWT/MR/New_MR_180.wav,-165.45448303222656,41.20427703857422,-104.37870025634766,-45.084957122802734,-46.026512145996094,-27.99947166442871,-12.511366844177246,-5.971956253051758,-8.875679016113281,-2.015519380569458,-0.1405063271522522,5.935732364654541,7.334084510803223,-0.7858701348304749,-0.3891885578632355,1.823547124862671,-3.8958499431610107,-1.817064881324768,-3.091146230697632,-0.036815471947193146,0.4569820761680603,-6.007709980010986,0.6539384126663208,-5.559347152709961,-2.3915929794311523,4.544013977050781,-4.00866174697876,1.39506995677948,3.5098485946655273,-1.0604274272918701,0.17224867641925812,-2.890233039855957,0.5565776824951172,-0.980402410030365,-4.5059943199157715,-1.2393280267715454,0.08670319616794586,2.0107991695404053,-0.4027644693851471,0.06334948539733887,0.03401513397693634,0.0008800892974250019,0.0010162916732951999,0.0011075626825913787,0.0006732127512805164,0.0007521991501562297,0.0006291987374424934,0.0009363670251332223,0.001030010636895895,0.0008982070139609277,0.0010626905132085085,0.001000606338493526,0.0008758661570027471,0.0010817375732585788,0.0013363583711907268,0.001395875122398138,0.0012097503058612347,0.000893529795575887,0.0008866097778081894,0.0011433078907430172,0.0014694096753373742,0.0016231877962127328,0.001582424622029066,0.0017047417350113392,0.0020502926781773567,0.0019351397641003132,0.0019614361226558685,0.0020608988124877214,0.0021054346580058336,0.0023016997147351503,0.002268963260576129,0.002280288143083453,0.0025688253808766603,0.0032981475815176964,0.00450734281912446,0.0058799139223992825,0.006762420758605003,0.00656105624511838,0.005320427939295769,0.00785932969301939,0.015349824912846088,0.02263111248612404,0.027596628293395042,0.033224280923604965,0.038312315940856934,0.05177244171500206,0.059555068612098694,0.0756821259856224,0.08682913333177567,0.0820540338754654,0.08112369477748871,0.0731450766324997,0.06748402863740921,0.06589773297309875,0.07400652021169662,0.09271624684333801,0.08260650932788849,0.07654201984405518,0.06218947842717171,0.053290680050849915,0.03237241506576538,MR
../data/DWT/MR/New_MR_178.wav,-178.5398712158203,40.89539337158203,-102.79214477539062,-45.357669830322266,-50.384422302246094,-28.085081100463867,-17.638050079345703,-2.8022918701171875,-10.926874160766602,-4.241331100463867,3.87219500541687,3.9321184158325195,6.541545391082764,-1.8927874565124512,-0.5429220199584961,1.7310987710952759,-3.23871111869812,0.31776317954063416,-1.186058521270752,2.1335854530334473,-0.03188546374440193,-0.09830066561698914,-0.3853079378604889,-4.014857769012451,-0.827491283416748,2.5906574726104736,-3.767824411392212,0.6237087249755859,1.8659940958023071,1.3507113456726074,-3.768883228302002,-1.6971309185028076,-1.1899598836898804,-0.02015039697289467,-2.726780414581299,-2.8330416679382324,1.7420430183410645,1.5466523170471191,0.6383234858512878,-1.1688673496246338,0.030450889840722084,0.0006285456474870443,0.0011206800118088722,0.0009232548181898892,0.0008387361885979772,0.0012668957933783531,0.000943952240049839,0.0010714097879827023,0.0007936954498291016,0.0008576131658628583,0.0008765209931880236,0.0007802401669323444,0.0007099107024259865,0.0007277511758729815,0.0007795616402290761,0.0008626289782114327,0.0006143780192360282,0.0005367169505916536,0.0009373398497700691,0.0011270734248682857,0.0011183075839653611,0.0012450891081243753,0.0011079285759478807,0.0011031144531443715,0.0013143427204340696,0.0009580322657711804,0.0009322143741883337,0.0012062352616339922,0.0015233176527544856,0.0015945702325552702,0.001585810910910368,0.0017622990999370813,0.002154750283807516,0.0027193883433938026,0.003786286571994424,0.00501558743417263,0.0064415354281663895,0.008010162971913815,0.007507061120122671,0.008009673096239567,0.013925944454967976,0.02251274697482586,0.03099892847239971,0.03778053820133209,0.039331499487161636,0.04711266607046127,0.04891497269272804,0.059642136096954346,0.06114756315946579,0.06136348471045494,0.07255984842777252,0.07522229850292206,0.05659788101911545,0.044823139905929565,0.04179632291197777,0.052879780530929565,0.04918627813458443,0.032496947795152664,0.0486002080142498,0.05596572160720825,0.042550936341285706,MR
../data/DWT/MR/New_MR_124.wav,-186.00161743164062,38.577213287353516,-105.66129302978516,-45.55598449707031,-47.549949645996094,-31.312482833862305,-11.395852088928223,-8.033672332763672,-9.24102783203125,-2.6581830978393555,2.1030476093292236,6.706340789794922,3.8462185859680176,1.0201635360717773,-5.676158428192139,4.9566168785095215,-2.539172887802124,-2.358537435531616,-0.023881355300545692,0.491687148809433,2.16996693611145,-2.22721529006958,0.8295851945877075,-4.104158401489258,-0.32788679003715515,3.9596433639526367,-1.391947865486145,1.5289387702941895,2.9196648597717285,2.2106761932373047,-3.0328915119171143,-0.153848335146904,-1.1806538105010986,-1.1010117530822754,-3.81569242477417,-1.4611725807189941,1.1402034759521484,0.8232327699661255,-1.472206711769104,-1.1078499555587769,0.027753539383411407,0.000693008245434612,0.0006064335466362536,0.00042506519821472466,0.00046960110194049776,0.0005635083070956171,0.0006615816964767873,0.000686146377120167,0.0008562464499846101,0.0007977939676493406,0.0006465089973062277,0.0005608571227639914,0.0005720362532883883,0.0010553121101111174,0.0010569995502009988,0.0009450361831113696,0.0007168606389313936,0.000795740750618279,0.0008225689525716007,0.0008051425102166831,0.0008559118141420186,0.000744805671274662,0.0007271310314536095,0.0007759651634842157,0.000894250872079283,0.001297113369219005,0.0013016340089961886,0.0013893746072426438,0.0016542957164347172,0.0016425010981038213,0.001697012223303318,0.0017075728392228484,0.0020947756711393595,0.0027508847415447235,0.003744507906958461,0.004761036951094866,0.005732160061597824,0.005034145899116993,0.0033285331446677446,0.0059412079863250256,0.010886642150580883,0.016857139766216278,0.0214373879134655,0.025607656687498093,0.030865155160427094,0.042775288224220276,0.05149943381547928,0.06549956649541855,0.07800272852182388,0.07097794860601425,0.07097406685352325,0.06473378092050552,0.05578884109854698,0.056124668568372726,0.06571637839078903,0.06688546389341354,0.04864692687988281,0.05526774004101753,0.05358823016285896,0.054355066269636154,0.03539043664932251,MR
../data/DWT/MR/New_MR_108.wav,-154.68423461914062,39.15873718261719,-105.30400848388672,-45.06207275390625,-47.120784759521484,-30.04393768310547,-16.828750610351562,-4.882648468017578,-8.735218048095703,-3.875633716583252,1.4111096858978271,4.788753032684326,7.190888404846191,1.209197998046875,-0.8324308395385742,3.768801689147949,1.530155897140503,-0.9516521096229553,1.9401168823242188,2.9963560104370117,-0.2791479825973511,0.702742338180542,-1.934460997581482,-2.592794179916382,-1.203033447265625,6.724269390106201,-4.1734113693237305,0.89341139793396,4.269901275634766,0.5125212073326111,0.5819990038871765,-2.5039634704589844,0.784339189529419,0.3276560306549072,-3.1382875442504883,-2.0433106422424316,-0.26563283801078796,3.0270071029663086,0.5670310854911804,-1.8422093391418457,0.03633921593427658,0.0013449981343001127,0.0011595485266298056,0.0009706487180665135,0.000990626635029912,0.0013817022554576397,0.001160541083663702,0.0015611988492310047,0.0011278846068307757,0.001051679952070117,0.0009955436689779162,0.0010242508724331856,0.001266906620003283,0.0010672258213162422,0.0008239932940341532,0.000994575791992247,0.0011823732638731599,0.0013319875579327345,0.0011760802008211613,0.0009956867434084415,0.0009114883141592145,0.000735836976673454,0.0009264015825465322,0.0012240285286679864,0.001020901370793581,0.0009078866569325328,0.0011975616216659546,0.0016890056431293488,0.0017871590098366141,0.0019669593311846256,0.002200185088440776,0.0024823222775012255,0.0027170153334736824,0.003102935152128339,0.004216318018734455,0.005817512981593609,0.007409590762108564,0.006970630958676338,0.006563837639987469,0.011374889872968197,0.017535628750920296,0.02241901308298111,0.025375494733452797,0.030019022524356842,0.03584730997681618,0.04525965452194214,0.06746918708086014,0.09392606467008591,0.1060335710644722,0.09557792544364929,0.10364483296871185,0.08914192765951157,0.09242990612983704,0.07319054007530212,0.10586461424827576,0.13938724994659424,0.12282077223062515,0.1214471384882927,0.08198398351669312,0.05757802724838257,0.0566428042948246,MR
../data/DWT/MR/New_MR_136.wav,-166.1292266845703,41.15324783325195,-105.19264221191406,-46.195159912109375,-46.53388977050781,-34.926979064941406,-13.095355987548828,-6.207834720611572,-7.243967056274414,-3.1026737689971924,1.688438892364502,5.5671796798706055,7.8389458656311035,-4.186089038848877,-1.5816580057144165,2.9712963104248047,-5.654556751251221,0.20578739047050476,-3.339106798171997,-2.122544527053833,0.256395161151886,-2.7265498638153076,1.5776430368423462,-7.647242069244385,1.4746508598327637,3.116948127746582,1.4960882663726807,-2.848134994506836,7.17086124420166,0.13517314195632935,1.8535181283950806,-1.8324713706970215,3.2885751724243164,-0.08903063833713531,-2.209655523300171,-3.4679372310638428,1.7085397243499756,2.661874294281006,-0.6354236602783203,0.6884915828704834,0.033394068479537964,0.0005215166602283716,0.0007273447699844837,0.0006668633432127535,0.0005100991693325341,0.0004930022405460477,0.0006272689788602293,0.0005565935280174017,0.00050661078421399,0.0007987667340785265,0.0008888504235073924,0.0010651401244103909,0.0010127101559191942,0.0009006490581668913,0.0008877187501639128,0.0008129908237606287,0.0007877384196035564,0.0007318231509998441,0.0009020259603857994,0.0008852020255289972,0.0009183970396406949,0.0008028625743463635,0.000968486478086561,0.0014134100638329983,0.0018245633691549301,0.0016652877675369382,0.001959330402314663,0.0021440761629492044,0.002303758170455694,0.0022249852772802114,0.002365052467212081,0.0022828939836472273,0.0017142810393124819,0.002198101719841361,0.0030484264716506004,0.00365087972022593,0.003864342113956809,0.0034257760271430016,0.0032208235934376717,0.004749438259750605,0.008616280741989613,0.012481332756578922,0.01342071034014225,0.01610945723950863,0.025864163413643837,0.04120684042572975,0.06419292092323303,0.08176252245903015,0.08263702690601349,0.08315874636173248,0.0940258800983429,0.07008236646652222,0.07822924107313156,0.06701913475990295,0.05415575951337814,0.0835375189781189,0.08668795973062515,0.06512264162302017,0.07852690666913986,0.05216262489557266,0.039335113018751144,MR
